,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
D2HGDH,1.9625572e-06,1.0,1.9625572e-06,-0.1384687,0.0046186624,1
DAAM1,7.437796e-12,1.0,7.437796e-12,-0.148875,-0.0027418646,1
DAAM2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAB1,7.848721e-08,1.0,7.848721e-08,-0.14845887,-0.0024475397,1
DAB2,9.056676e-14,2.0,9.056676e-14,-0.14887504,-0.22114211,1
DACH1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DACH2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DACT3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAG and IP3 signaling,7.4272116e-08,2.0,7.4272116e-08,-0.3858664,-0.041384175,4
DAG1,0.0,5.0,0.0,-0.14887504,-0.8763427,1
DAGLA,2.7236493e-09,1.0,2.7236493e-09,-0.1488606,-0.0027316764,1
DALRD3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAOA,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAP,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAP12 interactions,1.2574135e-07,2.0,1.2574135e-07,-0.38581577,-0.04134782,4
DAP12 signaling,1.2576028e-07,2.0,1.2576028e-07,-0.27954963,-0.5535624,2
DAP3,0.0013553436,3.0,0.0013553436,7.0377517,4.643665,1
DAPK1,3.767634e-12,1.0,3.767634e-12,-0.14887501,-0.002741879,1
DAPK2,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DAPK3,2.9074105e-05,1.0,2.9074105e-05,0.005288629,0.10630033,1
DAPL1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DARS2,5.2671926e-06,1.0,5.2671926e-06,-0.120946065,0.017012676,1
DAXX,0.00010568579,2.0,0.00010568579,0.41151738,0.1752317,1
DAZ1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAZ2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAZ3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAZ4,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAZAP1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DAZAP2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DBF4,1.03898955e-11,2.0,1.03898955e-11,-0.14887498,-0.22114208,1
DBF4B,0.0,0.0,0.0,-0.14887504,0.21565834,1
DBH,8.907689e-09,1.0,8.907689e-09,-0.1488278,-0.0027084793,1
DBNDD1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DBNDD2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DBNL,5.8357646e-06,3.0,5.8357646e-06,-0.11793125,-0.41765535,1
DBP,9.084487e-07,1.0,9.084487e-07,-0.14405805,0.00066522765,1
DBR1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DBT,0.0,0.0,0.0,-0.14887504,0.21565834,1
DBX1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCAF10,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DCAF11,8.814416e-06,1.0,8.814416e-06,-0.10213714,0.030316507,1
DCAF12,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCAF12L2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCAF15,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCAF16,0.00043898958,1.0,0.00043898958,2.1788404,1.6436855,1
DCAF17,0.00015469495,1.0,0.00015469495,0.67138547,0.57744044,1
DCAF4,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DCAF5,4.9598475e-07,1.0,4.9598475e-07,-0.1462451,-0.0008817161,1
DCAF6,7.698089e-06,1.0,7.698089e-06,-0.10805639,0.026129726,1
DCAF7,0.00018193918,2.0,0.00018193918,0.8158463,0.4612195,1
DCAF8,7.1485664e-14,1.0,7.1485664e-14,-0.14887504,-0.0027418935,1
DCAF8L1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCAKD,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCANP1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCBLD1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCBLD2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCC,2.398926e-08,6.0,2.398926e-08,-0.14874783,-1.094653,1
DCC mediated attractive signaling,0.0013618689,2.0,0.0013618689,1.7511371,1.4101079,2
DCD,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCDC2B,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCK,0.00013290753,2.0,0.00013290753,0.555859,0.27732667,1
DCLK2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCLRE1A,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DCLRE1B,1.3001704e-07,1.0,1.3001704e-07,-0.14818563,-0.0022542635,1
DCP1A,0.00043336092,4.0,0.00043336092,2.148995,0.96737474,1
DCP1B,1.7799433e-09,1.0,1.7799433e-09,-0.1488656,-0.0027352308,1
DCPS,2.285624e-09,1.0,2.285624e-09,-0.14886291,-0.0027333314,1
DCST1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DCSTAMP,4.7665953e-06,1.0,4.7665953e-06,-0.12360045,0.015135187,1
DCT,2.3120483e-06,1.0,2.3120483e-06,-0.13661554,0.005929418,1
DCTD,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DCTN1,0.0,9.0,0.0,-0.14887504,-1.7499435,1
DCTN2,0.00057794346,8.0,0.00057794346,2.9156349,0.6360296,1
DCTN3,1.751123e-05,8.0,1.751123e-05,-0.056022804,-1.4658675,1
DCTN4,1.4385939e-06,3.0,1.4385939e-06,-0.14124699,-0.43414694,1
DCTN6,0.0,3.0,0.0,-0.14887504,-0.43954235,1
DCTPP1,5.7337333e-05,1.0,5.7337333e-05,0.15515268,0.21230136,1
DCUN1D3,9.046916e-09,1.0,9.046916e-09,-0.14882706,-0.0027079612,1
DCUN1D4,8.899623e-11,1.0,8.899623e-11,-0.14887457,-0.0027415769,1
DCUN1D5,6.4663636e-06,1.0,6.4663636e-06,-0.11458754,0.021510158,1
DCX,2.9224026e-08,1.0,2.9224026e-08,-0.14872009,-0.0026322969,1
DDA1,0.0001264291,1.0,0.0001264291,0.52150756,0.4714296,1
DDAH1,7.957629e-09,1.0,7.957629e-09,-0.14883284,-0.0027120623,1
DDAH2,5.5578384e-05,1.0,5.5578384e-05,0.14582595,0.20570445,1
DDB1,1.6388639e-06,8.0,1.6388639e-06,-0.14018506,-1.5253968,1
DDB2,3.1297e-06,6.0,3.1297e-06,-0.13227999,-1.0830051,1
DDHD1,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DDHD2,1.4131237e-07,1.0,1.4131237e-07,-0.14812574,-0.0022118986,1
DDI2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDIT3,0.0,2.0,0.0,-0.14887504,-0.22114211,1
DDIT4L,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDO,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDOST,6.467917e-05,3.0,6.467917e-05,0.1940823,-0.19696356,1
DDR2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDRGK1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDTL,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX1,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DDX10,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX17,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DDX18,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX19B,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX21,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DDX23,6.9885737e-06,2.0,6.9885737e-06,-0.11181855,-0.19493152,1
DDX24,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX25,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX27,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX28,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX31,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX39A,3.1555548e-05,3.0,3.1555548e-05,0.018446332,-0.3211935,1
DDX39B,1.7268904e-12,3.0,1.7268904e-12,-0.14887503,-0.43954235,1
DDX3X,1.3759206e-08,1.0,1.3759206e-08,-0.14880209,-0.0026902899,1
DDX3Y,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX4,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DDX42,8.330339e-06,2.0,8.330339e-06,-0.104703926,-0.18989925,1
DDX47,8.392963e-08,2.0,8.392963e-08,-0.14843,-0.22082736,1
DDX5,3.9585157e-05,3.0,3.9585157e-05,0.06102284,-0.29107848,1
DDX50,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX51,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX54,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX55,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX56,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX58/IFIH1-mediated induction of interferon-alpha/beta,0.00037206605,6.0,0.00037206605,-0.019758508,-0.45490995,4
DDX59,0.0,0.0,0.0,-0.14887504,0.21565834,1
DDX6,2.7526288e-09,1.0,2.7526288e-09,-0.14886044,-0.0027315756,1
DDX60L,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEAF1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEDD,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEF6,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEF8,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEFA1B,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEFA5,2.2594182e-11,1.0,2.2594182e-11,-0.14887492,-0.0027418216,1
DEFA6,6.846558e-10,1.0,6.846558e-10,-0.1488714,-0.0027393322,1
DEFB103A,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB104A,7.453661e-10,1.0,7.453661e-10,-0.14887108,-0.0027391019,1
DEFB105A,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB106A,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB107A,8.806152e-12,1.0,8.806152e-12,-0.14887498,-0.0027418646,1
DEFB108B,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB112,6.844963e-17,1.0,6.844963e-17,-0.14887504,-0.0027418935,1
DEFB113,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB114,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB115,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB116,1.5089334e-13,1.0,1.5089334e-13,-0.14887504,-0.0027418935,1
DEFB118,2.5652133e-10,1.0,2.5652133e-10,-0.14887367,-0.0027409294,1
DEFB121,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB123,1.4703264e-09,1.0,1.4703264e-09,-0.14886725,-0.002736382,1
DEFB124,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB125,6.6902354e-13,1.0,6.6902354e-13,-0.14887504,-0.0027418935,1
DEFB127,2.2257027e-10,1.0,2.2257027e-10,-0.14887387,-0.0027410733,1
DEFB134,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DEFB135,1.1130116e-12,1.0,1.1130116e-12,-0.14887503,-0.0027418935,1
DEFB136,1.00498155e-13,1.0,1.00498155e-13,-0.14887504,-0.0027418935,1
DEK,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DENND1C,8.4427294e-05,1.0,8.4427294e-05,0.29879555,0.31390208,1
DENND2A,2.5294378e-06,1.0,2.5294378e-06,-0.13546285,0.0067447443,1
DENND2C,1.032556e-05,1.0,1.032556e-05,-0.09412439,0.035984036,1
DENND2D,2.0133371e-05,1.0,2.0133371e-05,-0.042119063,0.072768174,1
DENND3,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DENND4A,1.2005476e-07,1.0,1.2005476e-07,-0.14823845,-0.0022916351,1
DENND4B,5.710354e-06,1.0,5.710354e-06,-0.11859623,0.018674742,1
DENND5A,4.528194e-05,1.0,4.528194e-05,0.09122969,0.1670877,1
DENND5B,6.4823446e-08,1.0,6.4823446e-08,-0.14853132,-0.0024987692,1
DENND6A,0.00020021637,1.0,0.00020021637,0.91276,0.74816823,1
DENND6B,2.3871027e-05,1.0,2.3871027e-05,-0.02230037,0.086786225,1
DEPDC1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEPDC4,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEPDC5,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEPTOR,0.0,0.0,0.0,-0.14887504,0.21565834,1
DERA,2.3450937e-05,1.0,2.3450937e-05,-0.024527874,0.08521067,1
DERL2,0.00013992,3.0,0.00013992,0.5930422,0.08522666,1
DESI2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DET1,1.6123881e-10,1.0,1.6123881e-10,-0.14887418,-0.0027413035,1
DEXI,0.0,0.0,0.0,-0.14887504,0.21565834,1
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,8.637783e-05,2.0,8.637783e-05,-0.15092702,0.058158386,2
DFFA,1.08677234e-07,1.0,1.08677234e-07,-0.14829879,-0.0023343025,1
DFFB,1.6159573e-09,1.0,1.6159573e-09,-0.14886647,-0.0027358353,1
DGAT2,7.4858356e-08,2.0,7.4858356e-08,-0.1484781,-0.22086136,1
DGCR8,1.790884e-06,1.0,1.790884e-06,-0.13937898,0.0039747967,1
DGKA,0.0,0.0,0.0,-0.14887504,0.21565834,1
DGKB,0.0,0.0,0.0,-0.14887504,0.21565834,1
DGKD,0.0,0.0,0.0,-0.14887504,0.21565834,1
DGKE,0.0,0.0,0.0,-0.14887504,0.21565834,1
DGKK,0.0,0.0,0.0,-0.14887504,0.21565834,1
DGKQ,0.0,0.0,0.0,-0.14887504,0.21565834,1
DGKZ,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHDDS,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHFR,8.74832e-06,3.0,8.74832e-06,-0.1024876,-0.40673184,1
DHODH,2.7482188e-06,1.0,2.7482188e-06,-0.13430278,0.00756528,1
DHPS,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DHRS1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHRS11,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHRS12,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHRS2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHRS3,1.3223088e-12,1.0,1.3223088e-12,-0.14887503,-0.0027418935,1
DHRS4,6.1181922e-06,1.0,6.1181922e-06,-0.116433695,0.020204337,1
DHRS7,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHRS7C,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHRSX,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHTKD1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX15,2.763554e-11,1.0,2.763554e-11,-0.1488749,-0.0027417927,1
DHX16,2.40462e-06,1.0,2.40462e-06,-0.13612469,0.006276613,1
DHX29,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX30,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX32,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX33,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX34,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX35,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX36,1.349924e-08,1.0,1.349924e-08,-0.14880346,-0.0026912685,1
DHX38,1.849888e-12,4.0,1.849888e-12,-0.14887503,-0.6579425,1
DHX40,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX58,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX8,0.0,0.0,0.0,-0.14887504,0.21565834,1
DHX9,0.0002868877,2.0,0.0002868877,1.3723295,0.8548283,1
DIABLO,0.0,2.0,0.0,-0.14887504,-0.22114211,1
DIAPH1,0.0,3.0,0.0,-0.14887504,-0.43954235,1
DICER1,1.097581e-13,2.0,1.097581e-13,-0.14887504,-0.22114211,1
DIDO1,8.9660645e-08,1.0,8.9660645e-08,-0.14839962,-0.0024056209,1
DIMT1,1.2897736e-11,1.0,1.2897736e-11,-0.14887497,-0.0027418504,1
DIO1,6.9355627e-10,1.0,6.9355627e-10,-0.14887136,-0.0027392888,1
DIP2A,0.0,0.0,0.0,-0.14887504,0.21565834,1
DIP2B,0.0,0.0,0.0,-0.14887504,0.21565834,1
DIP2C,0.0,0.0,0.0,-0.14887504,0.21565834,1
DIRAS1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DIRAS3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DIRC1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DIS3,0.00027088253,4.0,0.00027088253,1.2874631,0.35800055,1
DIS3L,0.0,0.0,0.0,-0.14887504,0.21565834,1
DISP1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DISP2,8.6861684e-14,1.0,8.6861684e-14,-0.14887504,-0.0027418935,1
DIXDC1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DKC1,0.000135988,2.0,0.000135988,0.572193,0.28887993,1
DKK2,5.90117e-08,2.0,5.90117e-08,-0.14856213,-0.22092079,1
DKK3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DKK4,2.9705452e-14,2.0,2.9705452e-14,-0.14887504,-0.22114211,1
DLAT,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DLC1,4.038024e-06,1.0,4.038024e-06,-0.12746367,0.01240269,1
DLD,0.0002546241,4.0,0.0002546241,1.2012537,0.29702336,1
DLEU7,0.0,0.0,0.0,-0.14887504,0.21565834,1
DLG1,1.7851391e-05,4.0,1.7851391e-05,-0.054219123,-0.590991,1
DLG3,7.2537405e-06,4.0,7.2537405e-06,-0.11041252,-0.6307374,1
DLG4,2.4948022e-06,9.0,2.4948022e-06,-0.1356465,-1.7405869,1
DLG5,0.0,0.0,0.0,-0.14887504,0.21565834,1
DLGAP1,9.2834e-09,1.0,9.2834e-09,-0.14882581,-0.0027070835,1
DLGAP3,2.5506172e-11,1.0,2.5506172e-11,-0.14887491,-0.0027418071,1
DLGAP4,1.0204473e-06,1.0,1.0204473e-06,-0.14346418,0.0010852807,1
DLK1,3.53977e-07,1.0,3.53977e-07,-0.14699809,-0.0014143158,1
DLL1,8.514007e-06,6.0,8.514007e-06,-0.10373003,-1.0628113,1
DLST,0.00091387436,2.0,0.00091387436,4.696888,3.2063375,1
DLX1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DLX2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DLX3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DLX4,0.0,0.0,0.0,-0.14887504,0.21565834,1
DLX5,5.532103e-07,1.0,5.532103e-07,-0.14594167,-0.00066708465,1
DMAP1,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DMC1,7.653669e-06,1.0,7.653669e-06,-0.108291924,0.025963137,1
DMGDH,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DMRT1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DMRTA2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DMRTB1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DMRTC1B,0.0,0.0,0.0,-0.14887504,0.21565834,1
DMTF1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DMTN,1.9716365e-06,1.0,1.9716365e-06,-0.13842055,0.0046527097,1
DMWD,0.0,0.0,0.0,-0.14887504,0.21565834,1
DMXL2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNA Damage Bypass,0.0008017157,3.0,0.0008017157,-0.009096433,0.31540617,5
DNA Damage Recognition in GG-NER,0.0013119632,2.0,0.0013119632,1.6767156,1.1529324,2
DNA Damage Reversal,2.4746814e-05,3.0,2.4746814e-05,-0.4679529,-0.05788541,5
DNA Damage/Telomere Stress Induced Senescence,1.2033789e-05,2.0,1.2033789e-05,-0.26179188,-0.020642154,3
DNA Double Strand Break Response,0.00012430958,3.0,0.00012430958,-0.26359618,-0.12269234,4
DNA Double-Strand Break Repair,0.00045022235,4.0,0.00045022235,-0.21667875,-0.16160074,5
DNA Repair,0.0044165864,8.0,0.0044165864,0.2222995,-0.06724234,6
DNA Replication,0.0123994835,3.0,0.0123994835,2.4977348,2.7270138,6
DNA Replication Pre-Initiation,0.00012413737,3.0,0.00012413737,-0.26376563,-0.12281405,4
DNA methylation,4.284105e-08,2.0,4.284105e-08,-0.38589734,-0.041406386,2
DNA replication initiation,2.9890994e-05,2.0,2.9890994e-05,-0.35652065,-0.020314291,2
DNA strand elongation,0.011628635,4.0,0.011628635,11.0587635,7.8375216,4
DNA2,3.2391758e-06,6.0,3.2391758e-06,-0.1316995,-1.0825944,1
DNAAF1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAAF2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAAF5,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAH1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAH12,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAH17,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAH2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAH3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAH6,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAH7,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAI2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJA1,0.0006428458,1.0,0.0006428458,3.2597756,2.408247,1
DNAJA3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJA4,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DNAJB1,0.00029788516,5.0,0.00029788516,1.4306428,0.24087347,1
DNAJB11,4.438816e-05,1.0,4.438816e-05,0.08649048,0.1637356,1
DNAJB12,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJB13,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJB14,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJB7,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC10,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC11,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DNAJC13,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DNAJC14,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC16,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC17,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC18,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC19,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DNAJC2,5.129553e-05,1.0,5.129553e-05,0.12311638,0.18964164,1
DNAJC21,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC24,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC25,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC27,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC28,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC30,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC4,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAJC5,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DNAJC6,1.0615043e-13,2.0,1.0615043e-13,-0.14887504,-0.22114211,1
DNAJC7,7.3176216e-06,1.0,7.3176216e-06,-0.1100738,0.024702791,1
DNAJC8,8.1623875e-07,1.0,8.1623875e-07,-0.14454699,0.00031939975,1
DNAL1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNAL4,2.9856703e-06,1.0,2.9856703e-06,-0.13304369,0.008455838,1
DNALI1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNASE1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNASE1L1,4.0224882e-07,1.0,4.0224882e-07,-0.14674214,-0.0012332713,1
DNASE2,0.0,1.0,0.0,-0.14887504,-0.0027418935,1
DND1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNM1,0.00015933931,5.0,0.00015933931,0.6960119,-0.27874175,1
DNM1L,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNM2,3.0398467e-05,7.0,3.0398467e-05,0.012310981,-1.1991339,1
DNM3,1.8211354e-06,3.0,1.8211354e-06,-0.13921857,-0.4327122,1
DNMBP,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNMT1,4.008406e-05,4.0,4.008406e-05,0.06366826,-0.5076075,1
DNMT3A,6.617077e-05,4.0,6.617077e-05,0.20199142,-0.40976954,1
DNMT3L,3.5707857e-11,1.0,3.5707857e-11,-0.14887485,-0.002741764,1
DNPEP,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNPH1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNTTIP1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DNTTIP2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DOCK1,2.3473017e-07,3.0,2.3473017e-07,-0.1476304,-0.438662,1
DOCK3,1.6701715e-10,1.0,1.6701715e-10,-0.14887415,-0.0027412747,1
DOCK6,0.0,0.0,0.0,-0.14887504,0.21565834,1
DOCK7,1.2901563e-07,1.0,1.2901563e-07,-0.14819095,-0.0022580195,1
DOCK9,0.0,0.0,0.0,-0.14887504,0.21565834,1
DOHH,5.473674e-07,1.0,5.473674e-07,-0.14597265,-0.0006890011,1
DOK1,0.0,2.0,0.0,-0.14887504,-0.22114211,1
DOLK,0.0,0.0,0.0,-0.14887504,0.21565834,1
DOT1L,2.6466361e-05,1.0,2.6466361e-05,-0.0085387705,0.09652001,1
DPAGT1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPEP1,1.3731189e-07,2.0,1.3731189e-07,-0.14814694,-0.22062714,1
DPEP3,0.0,2.0,0.0,-0.14887504,-0.22114211,1
DPF1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPF2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPF3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPH1,1.6125055e-07,1.0,1.6125055e-07,-0.14802001,-0.0021371264,1
DPH2,1.8390496e-07,1.0,1.8390496e-07,-0.1478999,-0.002052166,1
DPH3,1.2070407e-07,1.0,1.2070407e-07,-0.14823501,-0.0022892032,1
DPH5,1.973635e-13,1.0,1.973635e-13,-0.14887504,-0.0027418935,1
DPH6,2.3550892e-06,1.0,2.3550892e-06,-0.13638732,0.0060908487,1
DPH7,1.0388095e-05,1.0,1.0388095e-05,-0.093792796,0.036218584,1
DPM1,3.9271994e-10,1.0,3.9271994e-10,-0.14887296,-0.0027404258,1
DPP3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPP4,2.1773998e-05,2.0,2.1773998e-05,-0.03341974,-0.13947889,1
DPP6,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPP8,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPP9,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPPA2,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPPA3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPPA5,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPY19L1,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPY19L3,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPY19L4,0.0,0.0,0.0,-0.14887504,0.21565834,1
DPYD,1.704308e-10,1.0,1.704308e-10,-0.14887413,-0.0027412605,1
DPYSL2,4.0103005e-06,2.0,4.0103005e-06,-0.12761067,-0.20610152,1
